row,produto,ean,preco_7_dias,preco_14_dias,preco_21_dias,preco_28_dias,status,revisao_visual,observacao,source,source_page,image_url,title_found,optimized_path,optimized_bytes,original_width,original_height,processed_at
1131,CR FACIAL GARNIER 85G VITAMINA C ANTIMARCAS,7908785422099,24.38,24.5,24.79,24.97,OK_SERPER,OK_AUTO,Imagem encontrada via Serper com alta correspondencia textual.,serper:www.efacil.com.br,https://www.efacil.com.br/loja/produto/hidratante-facial-garnier-vitamina-c-toque-seco-antimarcas-85g-p112791/?srsltid=AfmBOooU2sBOhQQpZ0l3R29YELgDAqNiWlfm3Z3mf9XXNuPrTw5Lo6Ew,https://static1.efacil.com.br/wcsstore/ExtendedSitesCatalogAssetStore/Imagens/1000/112791_01.jpg,Hidratante Facial Garnier Vitamina C Toque Seco Antimarcas 85g,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7908785422099.webp,31636,1000,1000,2026-07-06T21:05:59
1132,CR FACIAL MONANGE 80G MATTE,7896235354352,12.84,12.9,13.06,13.15,OK_DESTRO,OK_AUTO,Imagem encontrada na Destro com boa correspondencia de nome.,destromacro.com.br,https://www.destromacro.com.br/produto/creme-hidratante-monange-facial-antissinais-hidra-matte-80g-87708,https://destro.fbitsstatic.net/img/p/creme-hidratante-monange-facial-antissinais-hidra-matte-80g-87708/274705.jpg?w=900&h=900&v=202501231555&qs=ignore,Creme Hidratante Monange Facial Antissinais Hidra Matte 80g,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7896235354352.webp,17444,900,900,2026-07-06T19:16:30
1133,CR FACIAL NEUTROGENA 100G HIDRADANTE MATTE 3 EM 1,7891010253813,25.77,25.9,26.21,26.39,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7891010253813.webp,34372,,,2026-07-06T19:16:21
1134,CR FACIAL NIVEA 100G PELE NEGRA,4005900950987,19.89,19.99,20.23,20.37,OK_SERPER,OK_AUTO,Imagem encontrada via Serper com alta correspondencia textual.,serper:www.casasbahia.com.br,https://www.casasbahia.com.br/nivea-creme-facial-pele-negra-100g-hidratante-4005900950987/p/1571270230,https://imgs.casasbahia.com.br/1571270230/3xg.jpg?imwidth=500,Nivea Creme Facial Pele Negra - 100g | Casas Bahia,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\4005900950987.webp,7868,500,500,2026-07-06T21:05:59
1135,CR MODELA SALON LINE #TDC 500ML CACH SONHOS FIX FO,7908458324415,15.8,15.88,16.07,16.18,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7908458324415.webp,23652,,,2026-07-06T19:16:22
1136,CR PENT DOVE 200ML RECONSTRUCAO,7891150094963,7.93,7.97,8.06,8.12,OK_SERPER,OK_AUTO,Imagem encontrada via Serper com alta correspondencia textual.,serper:cosmos.bluesoft.com.br,https://cosmos.bluesoft.com.br/produtos/7891150094963-creme-para-pentear-dove-reconstrucao-frasco-200ml,https://cdn-cosmos.bluesoft.com.br/products/7891150094963,CREME PARA PENTEAR DOVE RECONSTRUÇÃO FRASCO 200ML - GTIN/EAN/UPC  7891150094963 - Cadastro de Produto com Tributação e NCM - Cosmos,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7891150094963.webp,18354,1200,1200,2026-07-06T21:05:59
1137,CR PENT DOVE LEAVE-IN 50ML BOND REPAIR + PEPTIDEO,7891150095601,18.11,18.2,18.42,18.54,OK_DESTRO,OK_AUTO,Imagem encontrada na Destro com boa correspondencia de nome.,destromacro.com.br,https://www.destromacro.com.br/produto/creme-leave-in-dove-bond-intense-repair-50ml-88355,https://destro.fbitsstatic.net/img/p/creme-leave-in-dove-bond-intense-repair-50ml-88355/275353.jpg?w=900&h=900&v=202501231555&qs=ignore,Creme Leave In Dove Bond Intense Repair 50ml,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7891150095601.webp,15810,900,900,2026-07-06T19:16:40
1138,CR PENT ELSEVE 250ML CACHOS SONHOS,7899706197502,13.92,13.99,14.16,14.25,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7899706197502.webp,23568,,,2026-07-06T19:16:23
1139,CR PENT ELSEVE 250ML HIALURONICO,7899706187466,13.92,13.99,14.16,14.25,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7899706187466.webp,20682,,,2026-07-06T19:16:23
1140,CR PENT ELSEVE 250ML COLLAGEN LIFTER,7908966528534,13.92,13.99,14.16,14.25,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7908966528534.webp,28060,,,2026-07-06T19:16:23
1141,CR PENT ELSEVE 250ML LONGO SONHOS,7899706170895,13.92,13.99,14.16,14.25,OK_SERPER,OK_AUTO,Imagem encontrada via Serper com alta correspondencia textual.,serper:www.redemix.com.br,https://www.redemix.com.br/7899706170895creme-de-pentear-elseve-longo-dos-sonhos-250ml/p,https://redemix.vteximg.com.br/arquivos/ids/213883-1000-1000/7899706170895.jpg?v=638350624451330000,CREME DE PENTEAR ELSEVE LONGO DOS SONHOS 250ML - redemix,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7899706170895.webp,25920,1000,1000,2026-07-06T21:05:59
1142,CR PENT ELSEVE 250ML OLEO EXTRAORDINARIO,7899706111621,13.92,13.99,14.16,14.25,OK_SERPER,OK_AUTO,Imagem encontrada via Serper com alta correspondencia textual.,serper:www.drogariascampea.com.br,https://www.drogariascampea.com.br/creme-para-pentear-elseve-oleo-extraordinario-nutricao-250ml-7899706111621/p?srsltid=AfmBOop-rxKxeirJq_UBcYl8292JkFHzI2eln2m2m7dPVeg6qDn0t1EQ,https://io.convertiez.com.br/m/drogariascampea/shop/products/images/1767/large/creme-para-pentear-elseve-oleo-extraordinario-nutricao-250ml-7899706111621_1841.jpg,Elseve Creme Para Pentear Óleo Extraordinário 250ml,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7899706111621.webp,41834,1000,1000,2026-07-06T21:05:59
1143,CR PENT KOLENE 300G ORIGINAL,7891176113044,7.77,7.81,7.9,7.96,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7891176113044.webp,21378,,,2026-07-06T19:16:24
1144,CR PENT KOLENE 500G ORIGINAL,7891176113068,10.44,10.49,10.62,10.69,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7891176113068.webp,21774,,,2026-07-06T19:16:24
1145,CR PENT NEUTROX 300ML CLASSICO HIDRA BRILHO,7897664169791,6.87,6.9,6.99,7.03,OK_SERPER,OK_AUTO,Imagem encontrada via Serper com alta correspondencia textual.,serper:superkan.com.br,https://superkan.com.br/creme-pent-neutrox-300ml-classico/7897664169791/d,https://img.superhoje.com/img.produtos/7897664169791/img_500_2.png,Creme Pent Neutrox 300ml Classico,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7897664169791.webp,14838,500,500,2026-07-06T21:05:59
1146,CR PENT NEUTROX 300ML SOL MAR E PISCINA,7908324407556,6.87,6.9,6.99,7.03,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7908324407556.webp,15566,,,2026-07-06T19:16:29
1147,CR PENT NIELY GOLD 250G HIDRATACAO AGUA,7899706170314,7.95,7.99,8.09,8.14,OK_SERPER,OK_AUTO,Imagem encontrada via Serper com alta correspondencia textual.,serper:www.redemix.com.br,https://www.redemix.com.br/7899706170314creme-para-pentear-niely-hidrat-agua-coco-250g/p,https://redemix.vteximg.com.br/arquivos/ids/217574-1000-1000/7899706170314.jpg?v=638502498819130000,CREME PARA PENTEAR NIELY HIDRAT AGUA COCO 250G - redemix,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7899706170314.webp,27414,1000,1000,2026-07-06T21:05:59
1148,CR PENT NIELY GOLD 250G CACHOS DEFINICAO PROLONGAD,7908615017273,7.95,7.99,8.09,8.14,REVISAR_SERPER,PENDENTE,Imagem encontrada via Serper; revisar visualmente antes de aprovar. score=222 flags=quantidade_nao_confirmada,serper:supermercadopaisefilhos.com.br,https://supermercadopaisefilhos.com.br/produto/7908615017273/creme-pentear-niely-gold-250ml-cachos-def-prolongado,https://supermercadopaisefilhos.com.br/storage/uploads/XFGsR6PooJFk2iIq838Kx1XZyPFsktnjhhx5W5ss.jpg,CREME PENTEAR NIELY GOLD 250ML CACHOS DEF PROLONGADO | Supermercados Pais &  Filhos | Loji,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7908615017273.webp,21634,720,720,2026-07-06T21:05:59
1149,CR PENT NIELY GOLD 250G LISO PLENO,7896000712981,7.95,7.99,8.09,8.14,OK_SERPER,OK_AUTO,Imagem encontrada via Serper com alta correspondencia textual.,serper:www.akaicosmeticos.com.br,https://www.akaicosmeticos.com.br/produto/30804-creme-para-pentear-niely-gold-250g-liso-pleno/,"https://cdn.shoppub.io/cdn-cgi/image/w=1000,h=1000,q=80,f=auto/akaicosmeticos/media/uploads/produtos/foto/egzpmxfa/file.jpg",Niely Gold Creme para Pentear Liso Prolongado 280g,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7896000712981.webp,22852,1000,1000,2026-07-06T21:05:59
1150,CR PENT NIELY GOLD 250G SALVA FIOS,7908615070315,7.95,7.99,8.09,8.14,OK_SERPER,OK_AUTO,Imagem encontrada via Serper com alta correspondencia textual.,serper:www.covabra.com.br,https://www.covabra.com.br/creme-pentear-niely-gold-salva-fios-250g/p?srsltid=AfmBOopL-4szEvckVIBtk-vAvQoDaIpmhEpyBVnCODu32REWXOS5iruv,https://covabra.vtexassets.com/arquivos/ids/539311-800-450?v=638925328201600000&width=800&height=450&aspect=true,Creme Pentear Niely Gold Salva Fios 250g,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7908615070315.webp,9804,800,450,2026-07-06T21:05:59
1151,CR PENT NIELY GOLD 250G NUTRICAO PODEROSA,7896000722522,7.95,7.99,8.09,8.14,OK_SERPER,OK_AUTO,Imagem encontrada via Serper com alta correspondencia textual.,serper:www.iapcosmeticos.com.br,https://www.iapcosmeticos.com.br/creme-de-pentear-niely-gold-nutricao-poderosa-250g/p?srsltid=AfmBOorEQpsGziB7nJgFNnYMA26qhByItYG4B6Oq-yJ2pcAwLBO_x3La,https://t41847.vteximg.com.br/arquivos/ids/10709813_2,CR PENT NIELY 250 N PODE - Iap Cosméticos,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7896000722522.webp,14024,547,547,2026-07-06T21:05:59
1152,CR PENT PANTENE 240G BAMBU,7500435154307,12.63,12.69,12.84,12.93,OK_SERPER,OK_AUTO,Imagem encontrada via Serper com alta correspondencia textual.,serper:marketplace.loji.com.br,https://marketplace.loji.com.br/coobrasil/produto/7500435154307/creme-pentpantene-240g-bambu?srsltid=AfmBOooHPekZ-S7VGxeqz3iqVdRbkuHmFU6Xg_h6zgZcMc55v7SFeXYf,https://marketplace.loji.com.br/storage/uploads/yroNErSasyIArij7r3Mj2kpuBAnCAASutDPK64RL.png,CREME PENT.PANTENE 240G BAMBU | Supermercado Coobrasil | Loji,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7500435154307.webp,17278,275,864,2026-07-06T21:05:59
1153,CR PENT PANTENE 240G BOND REPAIR MOLECULAR,7500435260336,12.63,12.69,12.84,12.93,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7500435260336.webp,17528,,,2026-07-06T19:16:32
1154,CR PENT PANTENE 240G HIDROCAUTERIZACAO,7506309841816,12.63,12.69,12.84,12.93,OK_SERPER,OK_AUTO,Imagem encontrada via Serper com alta correspondencia textual.,serper:cosmos.bluesoft.com.br,https://cosmos.bluesoft.com.br/produtos/7506309841816-creme-para-pentear-antifrizz-pantene-hidro-cauterizacao-frasco-240g,https://cdn-cosmos.bluesoft.com.br/products/7506309841816,CREME PARA PENTEAR ANTIFRIZZ PANTENE HIDRO-CAUTERIZAÇÃO FRASCO 240G -  GTIN/EAN/UPC 17506309841813 - Cadastro de Produto com Tributação e NCM -  Cosmos,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7506309841816.webp,16022,1200,1200,2026-07-06T21:05:59
1155,CR PENT PANTENE 240G LISO EXTREMO,7506195167281,12.63,12.69,12.84,12.93,OK_SERPER,OK_AUTO,Imagem encontrada via Serper com alta correspondencia textual.,serper:cosmos.bluesoft.com.br,https://cosmos.bluesoft.com.br/produtos/7506195167281-creme-para-pentear-pantene-liso-extremo-frasco-240g,https://cdn-cosmos.bluesoft.com.br/products/7506195167281,CREME PARA PENTEAR PANTENE LISO EXTREMO FRASCO 240G - GTIN/EAN/UPC  7506195167281 - Cadastro de Produto com Tributação e NCM - Cosmos,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7506195167281.webp,14508,1200,1200,2026-07-06T21:05:59
1156,CR PENT PANTENE 240G RESTAURACAO,7506309841823,12.63,12.69,12.84,12.93,OK_SERPER,OK_AUTO,Imagem encontrada via Serper com alta correspondencia textual.,serper:cosmos.bluesoft.com.br,https://cosmos.bluesoft.com.br/produtos/7506309841823-creme-para-pentear-pantene-restauracao-frasco-240g,https://cdn-cosmos.bluesoft.com.br/products/7506309841823,CREME PARA PENTEAR PANTENE RESTAURAÇÃO FRASCO 240G - GTIN/EAN/UPC  7506309841823 - Cadastro de Produto com Tributação e NCM - Cosmos,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7506309841823.webp,12530,593,1198,2026-07-06T21:05:59
1157,CR PENT SALON LINE 1KG DEFINICAO ANTIFRIZZ,7908458317165,25.72,25.85,26.16,26.34,OK_SERPER,OK_AUTO,Imagem encontrada via Serper com alta correspondencia textual.,serper:www.iapcosmeticos.com.br,https://www.iapcosmeticos.com.br/creme-para-pentear-salon-line-definicao-antifrizz-1kg/p?srsltid=AfmBOopcX0Y6w1pfFe9ASb8t7lpa8xOaGrOk_GK0AcMckENd7GZsKkio,https://t41847.vteximg.com.br/arquivos/ids/10718762_2,Creme Para Pentear Salon Line Definição Antifrizz 1kg - Iap Cosméticos,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7908458317165.webp,26546,547,547,2026-07-06T21:05:59
1158,CR PENT SALON LINE 1KG KIDS CACHINHOS BRILHANTES,7908458324460,25.72,25.85,26.16,26.34,OK_SERPER,OK_AUTO,Imagem encontrada via Serper com alta correspondencia textual.,serper:www.realdist.com.br,https://www.realdist.com.br/creme-de-cabelo-de-pentear-infantil-salon-line-kids-cachinhos-brilhantes-uva-embalagem-1x1-kg?srsltid=AfmBOoqCIp9I0CsIwSF1hs6G8C57ebbBIIe5-YKTYHnFJCMrdkJOV_yD,https://cdn.awsli.com.br/600x700/1775/1775051/produto/272495183/creme-de-cabelo-de-pentear-infantil-salon-line-kids-cachinhos-brilhantes-uva-emb-ok636w95v4.jpg,Creme De Cabelo Para Pentear Infantil Salon Line Kids Cachinhos Brilhantes  Uva 1Kg - Embalagem 1X1 KG,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7908458324460.webp,34652,600,600,2026-07-06T21:05:59
1159,CR PENT SALON LINE 1KG KIDS MARACUJA,7908458325511,25.72,25.85,26.16,26.34,REVISAR_FONTE_EXTERNA,PENDENTE,Imagem veio de fonte externa (world.openbeautyfacts.org); revisar uso e correspondencia.,world.openbeautyfacts.org,https://world.openbeautyfacts.org/product/7908458325511,https://images.openbeautyfacts.org/images/products/790/845/832/5511/front_es.7.400.jpg,,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7908458325511.webp,16232,300,400,2026-07-06T19:16:49
1160,CR PENT SALON LINE 1KG KIDS MELANCIA,7898623956780,25.72,25.85,26.16,26.34,OK_SERPER,OK_AUTO,Imagem encontrada via Serper com alta correspondencia textual.,serper:www.dcadistribuidor.com.br,https://www.dcadistribuidor.com.br/creme-para-pentear-salon-line-cachinhos-kids-melancia-1kg-30849-7,https://dcadistribuidoradecosmeticos.agilecdn.com.br/30849_1.png,Creme Para Pentear Salon Line Cachinhos Kids Melancia 1kg | DCA  Distribuidora,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7898623956780.webp,21624,500,500,2026-07-06T21:05:59
1161,CR PENT SALON LINE 1KG KIDS MORANGO,7908458317912,25.72,25.85,26.16,26.34,REVISAR_FONTE_EXTERNA,PENDENTE,Imagem veio de fonte externa (world.openbeautyfacts.org); revisar uso e correspondencia.,world.openbeautyfacts.org,https://world.openbeautyfacts.org/product/7908458317912,https://images.openbeautyfacts.org/images/products/790/845/831/7912/front_pt.3.400.jpg,,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7908458317912.webp,17270,400,299,2026-07-06T19:16:57
1162,CR PENT SEDA 300ML CACHOS DEFINIDOS,7891037000322,7.69,7.73,7.82,7.87,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7891037000322.webp,17286,,,2026-07-06T19:16:41
1163,CR PENT SEDA 300ML FORCA E CRESCIMENTO,7891150103924,7.69,7.73,7.82,7.87,OK_SERPER,OK_AUTO,Imagem encontrada via Serper com alta correspondencia textual.,serper:cosmos.bluesoft.com.br,https://cosmos.bluesoft.com.br/produtos/7891150103924-cr-pent-seda-forca-crescim-300ml,https://cdn-cosmos.bluesoft.com.br/products/7891150103924,CR.PENT.SEDA FORCA CRESCIM.300ML - GTIN/EAN/UPC 7891150103924 - Cadastro de  Produto com Tributação e NCM - Cosmos,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7891150103924.webp,20646,1200,1200,2026-07-06T21:05:59
1164,CR PENT SEDA 300ML LISO PERFEITO,7891037010048,7.69,7.73,7.82,7.87,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7891037010048.webp,23112,,,2026-07-06T19:16:42
1165,CR PENT SEDA 300ML LUMINOUS UV GLYCOL+VITA C,7891150099852,7.69,7.73,7.82,7.87,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7891150099852.webp,12930,,,2026-07-06T19:16:42
1166,CR PENT SEDA 300ML PRETO LUMINOSO,7898422745301,7.69,7.73,7.82,7.87,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7898422745301.webp,19296,,,2026-07-06T19:16:42
1167,CR PENT SEDA 300ML SOS CERAMIDAS,7891037144705,7.69,7.73,7.82,7.87,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7891037144705.webp,22384,,,2026-07-06T19:16:42
1168,CR PENT SEDA 300ML TOQUE SEDA AMINO SILK,7891150101593,7.69,7.73,7.82,7.87,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7891150101593.webp,14984,,,2026-07-06T19:16:42
1169,CR PENT SEDA 900G CHICABON,7891150106710,23.83,23.95,24.24,24.4,OK_SERPER,OK_AUTO,Imagem encontrada via Serper com alta correspondencia textual.,serper:cosmos.bluesoft.com.br,https://cosmos.bluesoft.com.br/produtos/7891150106710-cr-pent-seda-900g-cheirinho-de-chicabon-nutricao-intensa,https://cdn-cosmos.bluesoft.com.br/products/7891150106710,CR PENT SEDA 900G CHEIRINHO DE CHICABON NUTRICAO INTENSA - GTIN/EAN/UPC  7891150106710 - Cadastro de Produto com Tributação e NCM - Cosmos,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7891150106710.webp,15828,366,498,2026-07-06T21:05:59
1170,CR PENT SEDA 900G FRUTILLY,7891150106727,23.83,23.95,24.24,24.4,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7891150106727.webp,28180,,,2026-07-06T19:16:42
1171,CR PENT SEDA 900G. CACHOS DEFINIDOS,7891150106734,19.41,19.51,19.74,19.88,OK_SERPER,OK_AUTO,Imagem encontrada via Serper com alta correspondencia textual.,serper:cosmos.bluesoft.com.br,https://cosmos.bluesoft.com.br/produtos/7891150106734-cr-pent-seda-900g-cachos-definidos-nutri-oil-coco-elast-pro-b5,https://cdn-cosmos.bluesoft.com.br/products/7891150106734,CR PENT SEDA 900G CACHOS DEFINIDOS NUTRI-OIL/COCO/ELAST/PRO B5 -  GTIN/EAN/UPC 7891150106734 - Cadastro de Produto com Tributação e NCM -  Cosmos,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7891150106734.webp,15622,1200,1200,2026-07-06T21:05:59
1172,CR PENT SEDA BOOM 1KG DEFINICAO FLEXIVEL,7891150095922,19.9,20.0,20.24,20.38,OK_SERPER,OK_AUTO,Imagem encontrada via Serper com alta correspondencia textual.,serper:www.drogariavenancio.com.br,https://www.drogariavenancio.com.br/cr-pent-seda-boom-definicao-flex-1kg/p?srsltid=AfmBOopVWyvsnSn5nWz5SGkgXGr9dEoFpWVBqvJv-etkeYHRVIsO7pVZ,https://drogariavenancio.vtexassets.com/arquivos/ids/7423038/91507_2.jpeg.jpg?v=639180012428800000,Creme para Pentear Seda Boom Definição Flexível 1Kg,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7891150095922.webp,61864,1000,1000,2026-07-06T21:05:59
1173,CR PENT SEDA BOOM 350ML MODELADOR ANTIFRIZZ,7891150088368,10.25,10.3,10.42,10.5,OK_SERPER,OK_AUTO,Imagem encontrada via Serper com alta correspondencia textual.,serper:www.redemix.com.br,https://www.redemix.com.br/7891150088368creme-de-pentear-seda-pro-curvatura-boom-modelador-antifrizz-350ml/p,https://redemix.vteximg.com.br/arquivos/ids/208219-1000-1000/7891150088368.jpg?v=638350600162700000,CREME DE PENTEAR SEDA PRO CURVATURA BOOM MODELADOR ANTIFRIZZ 350ML - redemix,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7891150088368.webp,17200,1000,1000,2026-07-06T21:05:59
1174,CR PENT SEDA BOOM 350ML PRO CURVATURA DEFINICAO,7891150088399,10.25,10.3,10.42,10.5,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7891150088399.webp,25050,,,2026-07-06T19:16:49
1175,CR PENT SEDA BOOM 350ML VOLUMAO POWER,7891150095885,10.25,10.3,10.42,10.5,REVISAR_SERPER,PENDENTE,Imagem encontrada via Serper; revisar visualmente antes de aprovar. score=144,serper:www.casaparente.com.br,https://www.casaparente.com.br/creme-de-pentear-seda-boom-volume-maximo-350ml--/p,https://t41847.vtexassets.com/arquivos/ids/10704891/CPSEDABOOM350VOLMAX.jpg?v=639034816995600000,Creme De Pentear Seda Boom Volume Máximo 350ml,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7891150095885.webp,20852,1000,1000,2026-07-06T21:05:59
1176,CR PENT SEDA BOOM 350ML VOLUME MAXIMO,7891150088375,10.25,10.3,10.42,10.5,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7891150088375.webp,21250,,,2026-07-06T19:16:51
1177,CR PENT SEDA JUNTINHOS 300ML BRILHO ENCANTO FROZEN,7891150083639,7.69,7.73,7.82,7.87,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7891150083639.webp,19018,,,2026-07-06T19:16:51
1178,CR PENT SEDA JUNTINHOS 300ML CRESPOS ENCANT TIANA,7891150083653,7.69,7.73,7.82,7.87,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7891150083653.webp,23244,,,2026-07-06T19:16:51
1179,CR PENT SEDA LEAVE-IN SERUM 100ML TOQUE SEDA AMINO,7891150101760,18.91,19.0,19.23,19.36,OK_SERPER,OK_AUTO,Imagem encontrada via Serper com alta correspondencia textual.,serper:www.farma22.com.br,https://www.farma22.com.br/leave-in-serum-seda-toque-de-seda-100ml/p?srsltid=AfmBOooSjzR4xBWgQ8dewcgQssJEf8XD21oAH6WeuXZelJFtuE62eIWK,https://farma22.vtexassets.com/arquivos/ids/192917-800-auto?v=639058601666700000&width=800&height=auto&aspect=true,Leave-In Sérum Seda 100 ml Toque de Seda,C:\Users\edson\Downloads\venpro-banco-imagens\vila_nova\imagens\7891150101760.webp,13414,800,800,2026-07-06T21:05:59
1180,CR PENT SEDA LEAVE-IN SERUM 110ML LUMINOUS UV GLYC,7891150099821,18.91,19.0,19.23,19.36,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7891150099821.webp,11576,,,2026-07-06T19:16:53
1181,CR PENT SKALA 250G CRESPO DIVINO,7897042016365,5.87,5.9,5.97,6.01,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7897042016365.webp,33366,,,2026-07-06T19:16:53
1182,CR PENT TRA LA LA KIDS 300ML HIDRAKIDS,7896115700033,9.26,9.31,9.42,9.48,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896115700033.webp,34382,,,2026-07-06T19:16:53
1183,CR PENT TRA LA LA KIDS 300ML NUTRIKIDS,7896115702037,9.26,9.31,9.42,9.48,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896115702037.webp,30950,,,2026-07-06T19:16:53
1184,CR PENT TRA LA LA KIDS 300ML SEM EMBARACO,7896115700262,9.26,9.31,9.42,9.48,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7896115700262.webp,32408,,,2026-07-06T19:16:53
1185,CR SEDA JUNTINHOS 1KG CACHOS ENCANTADOS MOANA,7891150103702,23.39,23.51,23.79,23.95,EXISTENTE_GLOBAL,PENDENTE,Imagem ja existia no banco local; download descartado.,,,,,C:\Users\edson\Downloads\venpro-banco-imagens\destro\imagens\7891150103702.webp,43336,,,2026-07-06T19:16:53
